0, 0
0.00408798, -0.000130289
0.00817236, -0.000261213
0.0122531, -0.000392775
0.0163303, -0.00052498
0.0204038, -0.000657831
0.0244737, -0.000791331
0.0285399, -0.000925484
0.0326025, -0.00106029
0.0366613, -0.00119576
0.0407164, -0.0013319
0.0447679, -0.0014687
0.0488156, -0.00160618
0.0528595, -0.00174433
0.0568997, -0.00188315
0.0609361, -0.00202267
0.0649687, -0.00216286
0.0689975, -0.00230375
0.0730225, -0.00244534
0.0770436, -0.00258762
0.081061, -0.0027306
0.0850744, -0.00287429
0.089084, -0.00301869
0.0930896, -0.00316381
0.0970914, -0.00330964
0.101089, -0.00345619
0.105083, -0.00360347
0.109073, -0.00375148
0.113059, -0.00390023
0.117041, -0.00404971
0.121019, -0.00419993
0.124993, -0.00435091
0.128963, -0.00450263
0.132929, -0.0046551
0.136891, -0.00480834
0.140849, -0.00496234
0.144802, -0.00511711
0.148752, -0.00527264
0.152697, -0.00542896
0.156639, -0.00558605
0.160576, -0.00574393
0.164509, -0.0059026
0.168438, -0.00606206
0.172363, -0.00622231
0.176283, -0.00638337
0.180199, -0.00654524
0.184111, -0.00670792
0.188019, -0.00687141
0.191923, -0.00703572
0.195822, -0.00720086
0.199717, -0.00736682
0.203607, -0.00753362
0.207493, -0.00770125
0.211375, -0.00786973
0.215253, -0.00803906
0.219126, -0.00820924
0.222995, -0.00838027
0.226859, -0.00855216
0.230719, -0.00872492
0.234575, -0.00889856
0.238426, -0.00907306
0.242272, -0.00924845
0.246114, -0.00942472
0.249952, -0.00960188
0.253785, -0.00977993
0.257613, -0.00995889
0.261437, -0.0101387
0.265256, -0.0103195
0.269071, -0.0105012
0.272881, -0.0106838
0.276687, -0.0108673
0.280488, -0.0110518
0.284284, -0.0112372
0.288076, -0.0114235
0.291863, -0.0116108
0.295645, -0.011799
0.299423, -0.0119882
0.303195, -0.0121783
0.306963, -0.0123694
0.310727, -0.0125615
0.314485, -0.0127545
0.318239, -0.0129485
0.321988, -0.0131435
0.325732, -0.0133395
0.329471, -0.0135365
0.333205, -0.0137345
0.336935, -0.0139335
0.34066, -0.0141335
